pelatihan_id,kode_pelatihan,dibuat_oleh_admin_id,jenis_pelatihan_id,status_pelatihan_id,judul_pelatihan,deskripsi_pelatihan,mentor_nama,durasi_jam,total_modul,harga,akses_seumur_hidup,masa_akses_hari,rating_rata_rata,jumlah_alumni,thumbnail_url,syarat_ketentuan,tanggal_publish,is_deleted,deleted_at,archived_at,created_at,updated_at
PLT000144,PLT-2026-00144,ADM000130,JP12,ARCHIVED,Branding UMKM dan Pitching - Praktis,Program pendampingan singkat untuk UMKM yang ingin menerapkan branding umkm dan pitching - praktis secara praktis melalui modul bertahap dan unggahan tugas proyek.,Rendra Widodo,6,8,0,false,60,4.89,831,https://cdn.umkmtumbuh.local/training/plt000144.webp,"Peserta disarankan menyiapkan data usaha sederhana, foto produk, dan dokumen pendukung agar output pelatihan lebih aplikatif.",2025-09-29 09:42:46,false,,2027-04-03 09:42:46,2025-09-16 09:42:46,2025-09-29 09:42:46
PLT000145,PLT-2026-00145,ADM000176,JP01,ONGOING,Pembukuan Praktis untuk UMKM - Praktis,Program pendampingan singkat untuk UMKM yang ingin menerapkan pembukuan praktis untuk umkm - praktis secara praktis melalui modul bertahap dan unggahan tugas proyek.,Titin Haryanto,7,7,0,true,90,4.92,871,https://cdn.umkmtumbuh.local/training/plt000145.webp,"Peserta wajib memiliki akun aktif, menyelesaikan modul inti, dan mengirimkan file proyek sesuai batas waktu yang ditentukan.",2024-09-20 04:27:09,false,,,2024-09-15 04:27:09,2024-09-21 04:27:09
PLT000146,PLT-2026-00146,ADM000085,JP02,ARCHIVED,Strategi Pemasaran Digital - Kelas Proyek,Program pendampingan singkat untuk UMKM yang ingin menerapkan strategi pemasaran digital - kelas proyek secara praktis melalui modul bertahap dan unggahan tugas proyek.,Khusnul Kurniawan,6,7,0,false,365,4.80,815,https://cdn.umkmtumbuh.local/training/plt000146.webp,Sertifikat diterbitkan setelah peserta menyelesaikan modul dan tugas file-upload yang telah direview.,2025-11-13 19:14:39,false,,2027-02-19 19:14:39,2025-11-05 19:14:39,2025-12-08 19:14:39
PLT000147,PLT-2026-00147,ADM000014,JP03,PUBLISHED,Foto Produk dan Katalog Online - Kelas Proyek,Program pendampingan singkat untuk UMKM yang ingin menerapkan foto produk dan katalog online - kelas proyek secara praktis melalui modul bertahap dan unggahan tugas proyek.,Wulan Firmansyah,8,6,0,true,90,4.76,265,https://cdn.umkmtumbuh.local/training/plt000147.webp,"Peserta wajib memiliki akun aktif, menyelesaikan modul inti, dan mengirimkan file proyek sesuai batas waktu yang ditentukan.",2024-09-09 10:48:13,false,,,2024-08-28 10:48:13,2024-11-19 10:48:13
PLT000148,PLT-2026-00148,ADM000103,JP04,PUBLISHED,Legalitas dan Dokumen Usaha - Mandiri,"Program gratis untuk membantu UMKM menyusun proyek nyata terkait legalitas dan dokumen usaha - mandiri. Peserta mengunggah tugas berbasis file seperti laporan, template, presentasi, atau dokumen praktik.",Mursid Ramadhan,9,8,0,true,30,4.73,186,https://cdn.umkmtumbuh.local/training/plt000148.webp,Sertifikat diterbitkan setelah peserta menyelesaikan modul dan tugas file-upload yang telah direview.,2024-05-26 22:57:25,false,,,2024-05-07 22:57:25,2024-06-17 22:57:25
PLT000149,PLT-2026-00149,ADM000044,JP05,PUBLISHED,Persiapan Sertifikasi Halal - Mandiri,Program pendampingan singkat untuk UMKM yang ingin menerapkan persiapan sertifikasi halal - mandiri secara praktis melalui modul bertahap dan unggahan tugas proyek.,Nur Ryannareta,10,7,0,true,30,4.85,394,https://cdn.umkmtumbuh.local/training/plt000149.webp,Sertifikat diterbitkan setelah peserta menyelesaikan modul dan tugas file-upload yang telah direview.,2024-12-01 08:35:01,false,,,2024-11-18 08:35:01,2025-01-01 08:35:01
PLT000150,PLT-2026-00150,ADM000205,JP06,PUBLISHED,Pembukuan dan Harga Pokok Produksi - Intensif,Kelas gratis berbasis praktik untuk memperkuat kemampuan UMKM dalam pembukuan dan harga pokok produksi - intensif. Setiap peserta diarahkan membuat output yang langsung dapat dipakai pada usahanya.,Putri Yusnita,9,6,0,true,365,4.26,294,https://cdn.umkmtumbuh.local/training/plt000150.webp,"Peserta disarankan menyiapkan data usaha sederhana, foto produk, dan dokumen pendukung agar output pelatihan lebih aplikatif.",2025-10-07 08:00:31,false,,,2025-09-25 08:00:31,2025-12-26 08:00:31
PLT000151,PLT-2026-00151,ADM000119,JP07,PUBLISHED,Optimasi Marketplace - Batch UMKM,"Program gratis untuk membantu UMKM menyusun proyek nyata terkait optimasi marketplace - batch umkm. Peserta mengunggah tugas berbasis file seperti laporan, template, presentasi, atau dokumen praktik.",Aulia Fadhilah,8,5,0,false,365,4.70,385,https://cdn.umkmtumbuh.local/training/plt000151.webp,"Peserta disarankan menyiapkan data usaha sederhana, foto produk, dan dokumen pendukung agar output pelatihan lebih aplikatif.",2026-03-21 02:43:24,false,,,2026-02-24 02:43:24,2026-06-17 02:43:24
PLT000152,PLT-2026-00152,ADM000071,JP08,ARCHIVED,Ekspor Pemula untuk Produk Lokal - Kelas Proyek,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi ekspor pemula untuk produk lokal - kelas proyek disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Teguh Ramadhani,4,4,0,true,60,4.85,499,https://cdn.umkmtumbuh.local/training/plt000152.webp,Sertifikat diterbitkan setelah peserta menyelesaikan modul dan tugas file-upload yang telah direview.,2024-02-03 05:01:38,false,,2025-03-11 05:01:38,2024-01-25 05:01:38,2024-05-02 05:01:38
PLT000153,PLT-2026-00153,ADM000039,JP09,ARCHIVED,Desain Kemasan dan Branding - Pemula,"Program gratis untuk membantu UMKM menyusun proyek nyata terkait desain kemasan dan branding - pemula. Peserta mengunggah tugas berbasis file seperti laporan, template, presentasi, atau dokumen praktik.",Kirana Anjani,9,8,0,false,60,4.43,254,https://cdn.umkmtumbuh.local/training/plt000153.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",2025-12-13 10:34:32,false,,2026-07-31 10:34:32,2025-11-28 10:34:32,2026-01-29 10:34:32
PLT000154,PLT-2026-00154,ADM000054,JP10,PUBLISHED,Customer Service dan Retensi Pelanggan - Batch UMKM,Kelas gratis berbasis praktik untuk memperkuat kemampuan UMKM dalam customer service dan retensi pelanggan - batch umkm. Setiap peserta diarahkan membuat output yang langsung dapat dipakai pada usahanya.,Dimas Santoso,7,6,0,true,180,4.91,77,https://cdn.umkmtumbuh.local/training/plt000154.webp,"Peserta wajib memiliki akun aktif, menyelesaikan modul inti, dan mengirimkan file proyek sesuai batas waktu yang ditentukan.",2024-09-16 21:58:57,false,,,2024-09-11 21:58:57,2024-10-13 21:58:57
PLT000155,PLT-2026-00155,ADM000052,JP11,PUBLISHED,Operasional Produksi Efisien - Pemula,"Program gratis untuk membantu UMKM menyusun proyek nyata terkait operasional produksi efisien - pemula. Peserta mengunggah tugas berbasis file seperti laporan, template, presentasi, atau dokumen praktik.",Aditya Sari,6,8,0,true,60,4.45,264,https://cdn.umkmtumbuh.local/training/plt000155.webp,Sertifikat diterbitkan setelah peserta menyelesaikan modul dan tugas file-upload yang telah direview.,2024-02-21 20:00:26,false,,,2024-01-25 20:00:26,2024-05-12 20:00:26
PLT000156,PLT-2026-00156,ADM000088,JP12,ARCHIVED,Branding UMKM dan Pitching - Pemula,Kelas gratis berbasis praktik untuk memperkuat kemampuan UMKM dalam branding umkm dan pitching - pemula. Setiap peserta diarahkan membuat output yang langsung dapat dipakai pada usahanya.,Naila Puspita,8,6,0,false,30,4.79,153,https://cdn.umkmtumbuh.local/training/plt000156.webp,Sertifikat diterbitkan setelah peserta menyelesaikan modul dan tugas file-upload yang telah direview.,2025-03-16 03:15:45,false,,2026-09-17 03:15:45,2025-02-18 03:15:45,2025-04-29 03:15:45
PLT000157,PLT-2026-00157,ADM000121,JP01,PUBLISHED,Pembukuan Praktis untuk UMKM - Mandiri,Kelas gratis berbasis praktik untuk memperkuat kemampuan UMKM dalam pembukuan praktis untuk umkm - mandiri. Setiap peserta diarahkan membuat output yang langsung dapat dipakai pada usahanya.,Reza Aryati,4,4,0,true,30,4.77,83,https://cdn.umkmtumbuh.local/training/plt000157.webp,"Peserta wajib memiliki akun aktif, menyelesaikan modul inti, dan mengirimkan file proyek sesuai batas waktu yang ditentukan.",2025-09-01 07:06:18,false,,,2025-08-01 07:06:18,2025-11-21 07:06:18
PLT000158,PLT-2026-00158,ADM000181,JP02,ARCHIVED,Strategi Pemasaran Digital - Intensif,Kelas gratis berbasis praktik untuk memperkuat kemampuan UMKM dalam strategi pemasaran digital - intensif. Setiap peserta diarahkan membuat output yang langsung dapat dipakai pada usahanya.,Raihan Afifansyah,7,5,0,false,60,4.66,387,https://cdn.umkmtumbuh.local/training/plt000158.webp,Sertifikat diterbitkan setelah peserta menyelesaikan modul dan tugas file-upload yang telah direview.,2024-09-25 12:16:46,false,,2025-10-19 12:16:46,2024-08-23 12:16:46,2024-10-29 12:16:46
PLT000159,PLT-2026-00159,ADM000057,JP03,ONGOING,Foto Produk dan Katalog Online - Batch UMKM,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi foto produk dan katalog online - batch umkm disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Viola Wicaksono,4,4,0,false,365,4.59,416,https://cdn.umkmtumbuh.local/training/plt000159.webp,"Peserta wajib memiliki akun aktif, menyelesaikan modul inti, dan mengirimkan file proyek sesuai batas waktu yang ditentukan.",2025-10-12 03:06:18,false,,,2025-09-16 03:06:18,2025-11-19 03:06:18
PLT000160,PLT-2026-00160,ADM000037,JP04,DRAFT,Legalitas dan Dokumen Usaha - Intensif,Program pendampingan singkat untuk UMKM yang ingin menerapkan legalitas dan dokumen usaha - intensif secara praktis melalui modul bertahap dan unggahan tugas proyek.,Aisyah Herlambang,5,4,0,true,60,,0,https://cdn.umkmtumbuh.local/training/plt000160.webp,Sertifikat diterbitkan setelah peserta menyelesaikan modul dan tugas file-upload yang telah direview.,,false,,,2024-06-25 06:52:56,2024-08-24 06:52:56
PLT000161,PLT-2026-00161,ADM000138,JP05,ONGOING,Persiapan Sertifikasi Halal - Terapan,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi persiapan sertifikasi halal - terapan disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Sofyan Setyowati,12,8,0,true,180,4.24,433,https://cdn.umkmtumbuh.local/training/plt000161.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",2024-05-04 23:13:26,false,,,2024-04-28 23:13:26,2024-06-24 23:13:26
PLT000162,PLT-2026-00162,ADM000245,JP06,ARCHIVED,Pembukuan dan Harga Pokok Produksi - Mandiri,Kelas gratis berbasis praktik untuk memperkuat kemampuan UMKM dalam pembukuan dan harga pokok produksi - mandiri. Setiap peserta diarahkan membuat output yang langsung dapat dipakai pada usahanya.,Sri Asih,11,7,0,true,60,4.50,389,https://cdn.umkmtumbuh.local/training/plt000162.webp,Sertifikat diterbitkan setelah peserta menyelesaikan modul dan tugas file-upload yang telah direview.,2024-06-09 02:02:28,false,,2026-01-12 02:02:28,2024-06-04 02:02:28,2024-08-26 02:02:28
PLT000163,PLT-2026-00163,ADM000178,JP07,CANCELLED,Optimasi Marketplace - Intensif,Kelas gratis berbasis praktik untuk memperkuat kemampuan UMKM dalam optimasi marketplace - intensif. Setiap peserta diarahkan membuat output yang langsung dapat dipakai pada usahanya.,Tania Wahyuni,8,5,0,true,30,4.40,350,https://cdn.umkmtumbuh.local/training/plt000163.webp,"Peserta wajib memiliki akun aktif, menyelesaikan modul inti, dan mengirimkan file proyek sesuai batas waktu yang ditentukan.",2025-03-18 09:44:32,true,2025-04-17 09:44:32,,2025-02-23 09:44:32,2025-04-03 09:44:32
PLT000164,PLT-2026-00164,ADM000083,JP08,ONGOING,Ekspor Pemula untuk Produk Lokal - Pemula,Program pendampingan singkat untuk UMKM yang ingin menerapkan ekspor pemula untuk produk lokal - pemula secara praktis melalui modul bertahap dan unggahan tugas proyek.,Suhartini Pramono,7,6,0,false,365,4.88,877,https://cdn.umkmtumbuh.local/training/plt000164.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",2024-04-29 07:38:47,false,,,2024-04-03 07:38:47,2024-07-10 07:38:47
PLT000165,PLT-2026-00165,ADM000240,JP09,ARCHIVED,Desain Kemasan dan Branding - Terapan,Kelas gratis berbasis praktik untuk memperkuat kemampuan UMKM dalam desain kemasan dan branding - terapan. Setiap peserta diarahkan membuat output yang langsung dapat dipakai pada usahanya.,Rois Amin,5,4,0,true,30,4.55,606,https://cdn.umkmtumbuh.local/training/plt000165.webp,Sertifikat diterbitkan setelah peserta menyelesaikan modul dan tugas file-upload yang telah direview.,2024-03-18 04:45:01,false,,2024-12-05 04:45:01,2024-02-27 04:45:01,2024-06-16 04:45:01
PLT000166,PLT-2026-00166,ADM000212,JP10,PUBLISHED,Customer Service dan Retensi Pelanggan - Praktis,"Program gratis untuk membantu UMKM menyusun proyek nyata terkait customer service dan retensi pelanggan - praktis. Peserta mengunggah tugas berbasis file seperti laporan, template, presentasi, atau dokumen praktik.",Darsih Mahardika,6,6,0,false,30,4.31,106,https://cdn.umkmtumbuh.local/training/plt000166.webp,Sertifikat diterbitkan setelah peserta menyelesaikan modul dan tugas file-upload yang telah direview.,2025-12-03 01:28:05,false,,,2025-11-13 01:28:05,2026-03-01 01:28:05
PLT000167,PLT-2026-00167,ADM000222,JP11,PUBLISHED,Operasional Produksi Efisien - Terapan,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi operasional produksi efisien - terapan disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Gita Nugraha,4,4,0,false,30,4.67,730,https://cdn.umkmtumbuh.local/training/plt000167.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",2026-01-06 06:41:59,false,,,2025-12-14 06:41:59,2026-02-15 06:41:59
PLT000168,PLT-2026-00168,ADM000158,JP12,PUBLISHED,Branding UMKM dan Pitching - Praktis,Kelas gratis berbasis praktik untuk memperkuat kemampuan UMKM dalam branding umkm dan pitching - praktis. Setiap peserta diarahkan membuat output yang langsung dapat dipakai pada usahanya.,Ahmad Rohmah,7,4,0,true,365,4.69,694,https://cdn.umkmtumbuh.local/training/plt000168.webp,"Peserta wajib memiliki akun aktif, menyelesaikan modul inti, dan mengirimkan file proyek sesuai batas waktu yang ditentukan.",2024-04-01 16:17:13,false,,,2024-02-29 16:17:13,2024-06-18 16:17:13
PLT000169,PLT-2026-00169,ADM000201,JP01,CANCELLED,Pembukuan Praktis untuk UMKM - Mandiri,"Program gratis untuk membantu UMKM menyusun proyek nyata terkait pembukuan praktis untuk umkm - mandiri. Peserta mengunggah tugas berbasis file seperti laporan, template, presentasi, atau dokumen praktik.",Hendra Pratiwi,13,8,0,true,365,4.69,651,https://cdn.umkmtumbuh.local/training/plt000169.webp,"Peserta disarankan menyiapkan data usaha sederhana, foto produk, dan dokumen pendukung agar output pelatihan lebih aplikatif.",2026-02-28 16:09:45,true,2026-03-30 16:09:45,,2026-02-23 16:09:45,2026-04-30 16:09:45
PLT000170,PLT-2026-00170,ADM000060,JP02,PUBLISHED,Strategi Pemasaran Digital - Pemula,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi strategi pemasaran digital - pemula disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Fajar Kusnadi,7,6,0,false,30,4.59,909,https://cdn.umkmtumbuh.local/training/plt000170.webp,"Peserta wajib memiliki akun aktif, menyelesaikan modul inti, dan mengirimkan file proyek sesuai batas waktu yang ditentukan.",2024-04-18 23:23:05,false,,,2024-03-31 23:23:05,2024-04-29 23:23:05
PLT000171,PLT-2026-00171,ADM000059,JP03,PUBLISHED,Foto Produk dan Katalog Online - Mandiri,Kelas gratis berbasis praktik untuk memperkuat kemampuan UMKM dalam foto produk dan katalog online - mandiri. Setiap peserta diarahkan membuat output yang langsung dapat dipakai pada usahanya.,Lestari Saputra,8,5,0,true,90,4.18,825,https://cdn.umkmtumbuh.local/training/plt000171.webp,Sertifikat diterbitkan setelah peserta menyelesaikan modul dan tugas file-upload yang telah direview.,2024-12-03 02:54:30,false,,,2024-11-07 02:54:30,2025-02-17 02:54:30
PLT000172,PLT-2026-00172,ADM000002,JP04,PUBLISHED,Legalitas dan Dokumen Usaha - Praktis,Program pendampingan singkat untuk UMKM yang ingin menerapkan legalitas dan dokumen usaha - praktis secara praktis melalui modul bertahap dan unggahan tugas proyek.,Andi Permata,4,4,0,false,365,4.84,134,https://cdn.umkmtumbuh.local/training/plt000172.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",2025-09-15 09:55:52,false,,,2025-08-19 09:55:52,2025-10-02 09:55:52
PLT000173,PLT-2026-00173,ADM000105,JP05,ONGOING,Persiapan Sertifikasi Halal - Praktis,Kelas gratis berbasis praktik untuk memperkuat kemampuan UMKM dalam persiapan sertifikasi halal - praktis. Setiap peserta diarahkan membuat output yang langsung dapat dipakai pada usahanya.,Hana Haunan,6,6,0,true,60,4.64,186,https://cdn.umkmtumbuh.local/training/plt000173.webp,"Peserta disarankan menyiapkan data usaha sederhana, foto produk, dan dokumen pendukung agar output pelatihan lebih aplikatif.",2025-03-22 19:35:30,false,,,2025-02-14 19:35:30,2025-05-22 19:35:30
PLT000174,PLT-2026-00174,ADM000214,JP06,ARCHIVED,Pembukuan dan Harga Pokok Produksi - Kelas Proyek,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi pembukuan dan harga pokok produksi - kelas proyek disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Vina Hylmi,8,5,0,true,30,4.58,254,https://cdn.umkmtumbuh.local/training/plt000174.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",2025-07-14 15:26:14,false,,2027-02-01 15:26:14,2025-06-11 15:26:14,2025-08-10 15:26:14
PLT000175,PLT-2026-00175,ADM000250,JP07,DRAFT,Optimasi Marketplace - Pemula,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi optimasi marketplace - pemula disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Mega Lahadalia,6,6,0,false,30,,0,https://cdn.umkmtumbuh.local/training/plt000175.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",,false,,,2026-04-19 10:59:43,2026-04-30 10:59:43
PLT000176,PLT-2026-00176,ADM000212,JP08,PUBLISHED,Ekspor Pemula untuk Produk Lokal - Batch UMKM,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi ekspor pemula untuk produk lokal - batch umkm disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Fikri Syahputra,3,4,0,false,60,4.68,584,https://cdn.umkmtumbuh.local/training/plt000176.webp,"Peserta disarankan menyiapkan data usaha sederhana, foto produk, dan dokumen pendukung agar output pelatihan lebih aplikatif.",2026-01-01 23:22:09,false,,,2025-11-28 23:22:09,2026-01-19 23:22:09
PLT000177,PLT-2026-00177,ADM000204,JP09,PUBLISHED,Desain Kemasan dan Branding - Batch UMKM,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi desain kemasan dan branding - batch umkm disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Rambat Susanti,10,6,0,true,90,4.18,902,https://cdn.umkmtumbuh.local/training/plt000177.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",2024-11-10 01:01:57,false,,,2024-10-12 01:01:57,2024-12-02 01:01:57
