modul_id,pelatihan_id,urutan_modul,judul_modul,deskripsi_modul,durasi_menit,materi_url,is_preview,status_aktif,created_at
MOD000442,PLT000075,4,4. Katalog marketplace,Modul katalog marketplace berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,34,https://cdn.umkmtumbuh.local/materi/plt000075/modul-4.pdf,false,true,2025-02-05 07:02:45
MOD000443,PLT000075,5,5. Pencahayaan dasar,Materi praktik tentang pencahayaan dasar dengan contoh penerapan langsung pada UMKM.,41,https://cdn.umkmtumbuh.local/materi/plt000075/modul-5.pdf,false,true,2025-02-05 07:02:45
MOD000444,PLT000075,6,6. Angle foto produk,Modul angle foto produk berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,48,https://cdn.umkmtumbuh.local/materi/plt000075/modul-6.pdf,false,true,2025-02-05 07:02:45
MOD000445,PLT000075,7,7. Editing ringan,Pembahasan editing ringan menggunakan studi kasus usaha kecil dan template kerja sederhana.,55,https://cdn.umkmtumbuh.local/materi/plt000075/modul-7.pdf,false,true,2025-02-05 07:02:45
MOD000446,PLT000075,8,8. Katalog marketplace,Modul katalog marketplace berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,62,https://cdn.umkmtumbuh.local/materi/plt000075/modul-8.pdf,false,true,2025-02-05 07:02:45
MOD000447,PLT000076,1,1. NIB dan OSS,Pembahasan nib dan oss menggunakan studi kasus usaha kecil dan template kerja sederhana.,69,https://cdn.umkmtumbuh.local/materi/plt000076/modul-1.pdf,true,true,2024-04-25 18:26:02
MOD000448,PLT000076,2,2. NPWP usaha,Pembahasan npwp usaha menggunakan studi kasus usaha kecil dan template kerja sederhana.,21,https://cdn.umkmtumbuh.local/materi/plt000076/modul-2.pdf,false,true,2024-04-25 18:26:02
MOD000449,PLT000076,3,3. Merek dagang,Pembahasan merek dagang menggunakan studi kasus usaha kecil dan template kerja sederhana.,28,https://cdn.umkmtumbuh.local/materi/plt000076/modul-3.pdf,false,true,2024-04-25 18:26:02
MOD000450,PLT000076,4,4. Dokumen administrasi,Modul dokumen administrasi berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,35,https://cdn.umkmtumbuh.local/materi/plt000076/modul-4.pdf,false,true,2024-04-25 18:26:02
MOD000451,PLT000076,5,5. NIB dan OSS,Materi praktik tentang nib dan oss dengan contoh penerapan langsung pada UMKM.,42,https://cdn.umkmtumbuh.local/materi/plt000076/modul-5.pdf,false,true,2024-04-25 18:26:02
MOD000452,PLT000076,6,6. NPWP usaha,Modul npwp usaha berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,49,https://cdn.umkmtumbuh.local/materi/plt000076/modul-6.pdf,false,true,2024-04-25 18:26:02
MOD000453,PLT000077,1,1. Kebijakan halal,Materi praktik tentang kebijakan halal dengan contoh penerapan langsung pada UMKM.,56,https://cdn.umkmtumbuh.local/materi/plt000077/modul-1.pdf,true,true,2025-06-04 23:18:33
MOD000454,PLT000077,2,2. Alur produksi,Materi praktik tentang alur produksi dengan contoh penerapan langsung pada UMKM.,63,https://cdn.umkmtumbuh.local/materi/plt000077/modul-2.pdf,false,true,2025-06-04 23:18:33
MOD000455,PLT000077,3,3. Bahan dan pemasok,Modul bahan dan pemasok berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,70,https://cdn.umkmtumbuh.local/materi/plt000077/modul-3.pdf,false,true,2025-06-04 23:18:33
MOD000456,PLT000077,4,4. Dokumen SJPH,Modul dokumen sjph berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,22,https://cdn.umkmtumbuh.local/materi/plt000077/modul-4.pdf,false,true,2025-06-04 23:18:33
MOD000457,PLT000078,1,1. Biaya bahan baku,Pembahasan biaya bahan baku menggunakan studi kasus usaha kecil dan template kerja sederhana.,29,https://cdn.umkmtumbuh.local/materi/plt000078/modul-1.pdf,true,true,2025-01-09 22:13:36
MOD000458,PLT000078,2,2. Biaya tenaga kerja,Materi praktik tentang biaya tenaga kerja dengan contoh penerapan langsung pada UMKM.,36,https://cdn.umkmtumbuh.local/materi/plt000078/modul-2.pdf,false,true,2025-01-09 22:13:36
MOD000459,PLT000078,3,3. Overhead,Modul overhead berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,43,https://cdn.umkmtumbuh.local/materi/plt000078/modul-3.pdf,false,true,2025-01-09 22:13:36
MOD000460,PLT000078,4,4. Penentuan harga jual,Pembahasan penentuan harga jual menggunakan studi kasus usaha kecil dan template kerja sederhana.,50,https://cdn.umkmtumbuh.local/materi/plt000078/modul-4.pdf,false,true,2025-01-09 22:13:36
MOD000461,PLT000078,5,5. Biaya bahan baku,Materi praktik tentang biaya bahan baku dengan contoh penerapan langsung pada UMKM.,57,https://cdn.umkmtumbuh.local/materi/plt000078/modul-5.pdf,false,true,2025-01-09 22:13:36
MOD000462,PLT000078,6,6. Biaya tenaga kerja,Materi praktik tentang biaya tenaga kerja dengan contoh penerapan langsung pada UMKM.,64,https://cdn.umkmtumbuh.local/materi/plt000078/modul-6.pdf,false,true,2025-01-09 22:13:36
MOD000463,PLT000079,1,1. Judul produk,Modul judul produk berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,71,https://cdn.umkmtumbuh.local/materi/plt000079/modul-1.pdf,true,true,2025-06-05 21:45:26
MOD000464,PLT000079,2,2. Deskripsi SEO,Materi praktik tentang deskripsi seo dengan contoh penerapan langsung pada UMKM.,23,https://cdn.umkmtumbuh.local/materi/plt000079/modul-2.pdf,false,true,2025-06-05 21:45:26
MOD000465,PLT000079,3,3. Voucher dan promosi,Materi praktik tentang voucher dan promosi dengan contoh penerapan langsung pada UMKM.,30,https://cdn.umkmtumbuh.local/materi/plt000079/modul-3.pdf,false,true,2025-06-05 21:45:26
MOD000466,PLT000079,4,4. Manajemen rating,Pembahasan manajemen rating menggunakan studi kasus usaha kecil dan template kerja sederhana.,37,https://cdn.umkmtumbuh.local/materi/plt000079/modul-4.pdf,false,true,2025-06-05 21:45:26
MOD000467,PLT000079,5,5. Judul produk,Pembahasan judul produk menggunakan studi kasus usaha kecil dan template kerja sederhana.,44,https://cdn.umkmtumbuh.local/materi/plt000079/modul-5.pdf,false,true,2025-06-05 21:45:26
MOD000468,PLT000080,1,1. Kurasi produk ekspor,Pembahasan kurasi produk ekspor menggunakan studi kasus usaha kecil dan template kerja sederhana.,51,https://cdn.umkmtumbuh.local/materi/plt000080/modul-1.pdf,true,true,2026-04-07 03:11:20
MOD000469,PLT000080,2,2. Dokumen ekspor,Modul dokumen ekspor berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,58,https://cdn.umkmtumbuh.local/materi/plt000080/modul-2.pdf,false,true,2026-04-07 03:11:20
MOD000470,PLT000080,3,3. Kemasan pengiriman,Materi praktik tentang kemasan pengiriman dengan contoh penerapan langsung pada UMKM.,65,https://cdn.umkmtumbuh.local/materi/plt000080/modul-3.pdf,false,true,2026-04-07 03:11:20
MOD000471,PLT000080,4,4. Riset negara tujuan,Modul riset negara tujuan berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,72,https://cdn.umkmtumbuh.local/materi/plt000080/modul-4.pdf,false,true,2026-04-07 03:11:20
MOD000472,PLT000080,5,5. Kurasi produk ekspor,Modul kurasi produk ekspor berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,24,https://cdn.umkmtumbuh.local/materi/plt000080/modul-5.pdf,false,true,2026-04-07 03:11:20
MOD000473,PLT000080,6,6. Dokumen ekspor,Materi praktik tentang dokumen ekspor dengan contoh penerapan langsung pada UMKM.,31,https://cdn.umkmtumbuh.local/materi/plt000080/modul-6.pdf,false,true,2026-04-07 03:11:20
MOD000474,PLT000081,1,1. Identitas merek,Pembahasan identitas merek menggunakan studi kasus usaha kecil dan template kerja sederhana.,38,https://cdn.umkmtumbuh.local/materi/plt000081/modul-1.pdf,true,true,2025-08-30 19:17:29
MOD000475,PLT000081,2,2. Label produk,Pembahasan label produk menggunakan studi kasus usaha kecil dan template kerja sederhana.,45,https://cdn.umkmtumbuh.local/materi/plt000081/modul-2.pdf,false,true,2025-08-30 19:17:29
MOD000476,PLT000081,3,3. Informasi kemasan,Modul informasi kemasan berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,52,https://cdn.umkmtumbuh.local/materi/plt000081/modul-3.pdf,false,true,2025-08-30 19:17:29
MOD000477,PLT000081,4,4. Mockup kemasan,Modul mockup kemasan berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,59,https://cdn.umkmtumbuh.local/materi/plt000081/modul-4.pdf,false,true,2025-08-30 19:17:29
MOD000478,PLT000081,5,5. Identitas merek,Modul identitas merek berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,66,https://cdn.umkmtumbuh.local/materi/plt000081/modul-5.pdf,false,true,2025-08-30 19:17:29
MOD000479,PLT000081,6,6. Label produk,Modul label produk berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,73,https://cdn.umkmtumbuh.local/materi/plt000081/modul-6.pdf,false,true,2025-08-30 19:17:29
MOD000480,PLT000081,7,7. Informasi kemasan,Pembahasan informasi kemasan menggunakan studi kasus usaha kecil dan template kerja sederhana.,25,https://cdn.umkmtumbuh.local/materi/plt000081/modul-7.pdf,false,true,2025-08-30 19:17:29
MOD000481,PLT000081,8,8. Mockup kemasan,Materi praktik tentang mockup kemasan dengan contoh penerapan langsung pada UMKM.,32,https://cdn.umkmtumbuh.local/materi/plt000081/modul-8.pdf,false,true,2025-08-30 19:17:29
MOD000482,PLT000082,1,1. SOP respon pelanggan,Materi praktik tentang sop respon pelanggan dengan contoh penerapan langsung pada UMKM.,39,https://cdn.umkmtumbuh.local/materi/plt000082/modul-1.pdf,true,true,2025-05-17 18:45:09
MOD000483,PLT000082,2,2. Komplain pelanggan,Materi praktik tentang komplain pelanggan dengan contoh penerapan langsung pada UMKM.,46,https://cdn.umkmtumbuh.local/materi/plt000082/modul-2.pdf,false,true,2025-05-17 18:45:09
MOD000484,PLT000082,3,3. Database pelanggan,Pembahasan database pelanggan menggunakan studi kasus usaha kecil dan template kerja sederhana.,53,https://cdn.umkmtumbuh.local/materi/plt000082/modul-3.pdf,false,true,2025-05-17 18:45:09
MOD000485,PLT000082,4,4. Program loyalitas,Materi praktik tentang program loyalitas dengan contoh penerapan langsung pada UMKM.,60,https://cdn.umkmtumbuh.local/materi/plt000082/modul-4.pdf,false,true,2025-05-17 18:45:09
MOD000486,PLT000082,5,5. SOP respon pelanggan,Modul sop respon pelanggan berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,67,https://cdn.umkmtumbuh.local/materi/plt000082/modul-5.pdf,false,true,2025-05-17 18:45:09
MOD000487,PLT000082,6,6. Komplain pelanggan,Modul komplain pelanggan berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,74,https://cdn.umkmtumbuh.local/materi/plt000082/modul-6.pdf,false,true,2025-05-17 18:45:09
MOD000488,PLT000082,7,7. Database pelanggan,Modul database pelanggan berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,26,https://cdn.umkmtumbuh.local/materi/plt000082/modul-7.pdf,false,true,2025-05-17 18:45:09
MOD000489,PLT000082,8,8. Program loyalitas,Modul program loyalitas berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,33,https://cdn.umkmtumbuh.local/materi/plt000082/modul-8.pdf,false,true,2025-05-17 18:45:09
MOD000490,PLT000083,1,1. SOP produksi,Materi praktik tentang sop produksi dengan contoh penerapan langsung pada UMKM.,40,https://cdn.umkmtumbuh.local/materi/plt000083/modul-1.pdf,true,true,2024-05-07 13:55:28
MOD000491,PLT000083,2,2. Kontrol kualitas,Modul kontrol kualitas berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,47,https://cdn.umkmtumbuh.local/materi/plt000083/modul-2.pdf,false,true,2024-05-07 13:55:28
MOD000492,PLT000083,3,3. Stok bahan baku,Modul stok bahan baku berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,54,https://cdn.umkmtumbuh.local/materi/plt000083/modul-3.pdf,false,true,2024-05-07 13:55:28
MOD000493,PLT000083,4,4. Pengurangan waste,Pembahasan pengurangan waste menggunakan studi kasus usaha kecil dan template kerja sederhana.,61,https://cdn.umkmtumbuh.local/materi/plt000083/modul-4.pdf,false,true,2024-05-07 13:55:28
MOD000494,PLT000083,5,5. SOP produksi,Pembahasan sop produksi menggunakan studi kasus usaha kecil dan template kerja sederhana.,68,https://cdn.umkmtumbuh.local/materi/plt000083/modul-5.pdf,false,true,2024-05-07 13:55:28
MOD000495,PLT000083,6,6. Kontrol kualitas,Pembahasan kontrol kualitas menggunakan studi kasus usaha kecil dan template kerja sederhana.,20,https://cdn.umkmtumbuh.local/materi/plt000083/modul-6.pdf,false,true,2024-05-07 13:55:28
MOD000496,PLT000084,1,1. Storytelling usaha,Modul storytelling usaha berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,27,https://cdn.umkmtumbuh.local/materi/plt000084/modul-1.pdf,true,true,2024-03-27 04:13:49
MOD000497,PLT000084,2,2. Unique selling point,Materi praktik tentang unique selling point dengan contoh penerapan langsung pada UMKM.,34,https://cdn.umkmtumbuh.local/materi/plt000084/modul-2.pdf,false,true,2024-03-27 04:13:49
MOD000498,PLT000084,3,3. Pitch deck,Modul pitch deck berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,41,https://cdn.umkmtumbuh.local/materi/plt000084/modul-3.pdf,false,true,2024-03-27 04:13:49
MOD000499,PLT000084,4,4. Simulasi presentasi,Pembahasan simulasi presentasi menggunakan studi kasus usaha kecil dan template kerja sederhana.,48,https://cdn.umkmtumbuh.local/materi/plt000084/modul-4.pdf,false,true,2024-03-27 04:13:49
MOD000500,PLT000084,5,5. Storytelling usaha,Pembahasan storytelling usaha menggunakan studi kasus usaha kecil dan template kerja sederhana.,55,https://cdn.umkmtumbuh.local/materi/plt000084/modul-5.pdf,false,true,2024-03-27 04:13:49
MOD000501,PLT000084,6,6. Unique selling point,Materi praktik tentang unique selling point dengan contoh penerapan langsung pada UMKM.,62,https://cdn.umkmtumbuh.local/materi/plt000084/modul-6.pdf,false,true,2024-03-27 04:13:49
MOD000502,PLT000084,7,7. Pitch deck,Materi praktik tentang pitch deck dengan contoh penerapan langsung pada UMKM.,69,https://cdn.umkmtumbuh.local/materi/plt000084/modul-7.pdf,false,true,2024-03-27 04:13:49
MOD000503,PLT000085,1,1. Dasar arus kas,Pembahasan dasar arus kas menggunakan studi kasus usaha kecil dan template kerja sederhana.,21,https://cdn.umkmtumbuh.local/materi/plt000085/modul-1.pdf,true,true,2025-10-10 06:25:28
MOD000504,PLT000085,2,2. Pencatatan transaksi harian,Materi praktik tentang pencatatan transaksi harian dengan contoh penerapan langsung pada UMKM.,28,https://cdn.umkmtumbuh.local/materi/plt000085/modul-2.pdf,false,true,2025-10-10 06:25:28
MOD000505,PLT000085,3,3. Laporan laba rugi sederhana,Pembahasan laporan laba rugi sederhana menggunakan studi kasus usaha kecil dan template kerja sederhana.,35,https://cdn.umkmtumbuh.local/materi/plt000085/modul-3.pdf,false,true,2025-10-10 06:25:28
MOD000506,PLT000085,4,4. Evaluasi margin usaha,Materi praktik tentang evaluasi margin usaha dengan contoh penerapan langsung pada UMKM.,42,https://cdn.umkmtumbuh.local/materi/plt000085/modul-4.pdf,false,true,2025-10-10 06:25:28
MOD000507,PLT000085,5,5. Dasar arus kas,Materi praktik tentang dasar arus kas dengan contoh penerapan langsung pada UMKM.,49,https://cdn.umkmtumbuh.local/materi/plt000085/modul-5.pdf,false,true,2025-10-10 06:25:28
MOD000508,PLT000085,6,6. Pencatatan transaksi harian,Materi praktik tentang pencatatan transaksi harian dengan contoh penerapan langsung pada UMKM.,56,https://cdn.umkmtumbuh.local/materi/plt000085/modul-6.pdf,false,true,2025-10-10 06:25:28
MOD000509,PLT000085,7,7. Laporan laba rugi sederhana,Materi praktik tentang laporan laba rugi sederhana dengan contoh penerapan langsung pada UMKM.,63,https://cdn.umkmtumbuh.local/materi/plt000085/modul-7.pdf,false,true,2025-10-10 06:25:28
MOD000510,PLT000085,8,8. Evaluasi margin usaha,Pembahasan evaluasi margin usaha menggunakan studi kasus usaha kecil dan template kerja sederhana.,70,https://cdn.umkmtumbuh.local/materi/plt000085/modul-8.pdf,false,true,2025-10-10 06:25:28
MOD000511,PLT000086,1,1. Segmentasi pelanggan,Modul segmentasi pelanggan berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,22,https://cdn.umkmtumbuh.local/materi/plt000086/modul-1.pdf,true,true,2025-10-27 00:08:29
MOD000512,PLT000086,2,2. Konten Instagram dan TikTok,Modul konten instagram dan tiktok berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,29,https://cdn.umkmtumbuh.local/materi/plt000086/modul-2.pdf,false,true,2025-10-27 00:08:29
MOD000513,PLT000086,3,3. Kalender promosi,Materi praktik tentang kalender promosi dengan contoh penerapan langsung pada UMKM.,36,https://cdn.umkmtumbuh.local/materi/plt000086/modul-3.pdf,false,true,2025-10-27 00:08:29
MOD000514,PLT000086,4,4. Evaluasi metrik kampanye,Materi praktik tentang evaluasi metrik kampanye dengan contoh penerapan langsung pada UMKM.,43,https://cdn.umkmtumbuh.local/materi/plt000086/modul-4.pdf,false,true,2025-10-27 00:08:29
MOD000515,PLT000086,5,5. Segmentasi pelanggan,Pembahasan segmentasi pelanggan menggunakan studi kasus usaha kecil dan template kerja sederhana.,50,https://cdn.umkmtumbuh.local/materi/plt000086/modul-5.pdf,false,true,2025-10-27 00:08:29
MOD000516,PLT000086,6,6. Konten Instagram dan TikTok,Modul konten instagram dan tiktok berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,57,https://cdn.umkmtumbuh.local/materi/plt000086/modul-6.pdf,false,true,2025-10-27 00:08:29
MOD000517,PLT000086,7,7. Kalender promosi,Modul kalender promosi berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,64,https://cdn.umkmtumbuh.local/materi/plt000086/modul-7.pdf,false,true,2025-10-27 00:08:29
MOD000518,PLT000086,8,8. Evaluasi metrik kampanye,Materi praktik tentang evaluasi metrik kampanye dengan contoh penerapan langsung pada UMKM.,71,https://cdn.umkmtumbuh.local/materi/plt000086/modul-8.pdf,false,true,2025-10-27 00:08:29
MOD000519,PLT000087,1,1. Pencahayaan dasar,Modul pencahayaan dasar berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,23,https://cdn.umkmtumbuh.local/materi/plt000087/modul-1.pdf,true,true,2024-11-08 06:53:07
MOD000520,PLT000087,2,2. Angle foto produk,Modul angle foto produk berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,30,https://cdn.umkmtumbuh.local/materi/plt000087/modul-2.pdf,false,true,2024-11-08 06:53:07
MOD000521,PLT000087,3,3. Editing ringan,Pembahasan editing ringan menggunakan studi kasus usaha kecil dan template kerja sederhana.,37,https://cdn.umkmtumbuh.local/materi/plt000087/modul-3.pdf,false,true,2024-11-08 06:53:07
