umkm_id,kode_umkm,pelaku_umkm_id,diverifikasi_oleh_admin_id,lokasi_id,jenis_umkm_id,skala_usaha_id,kategori_usaha_id,status_umkm_id,nama_umkm,nib,deskripsi_usaha,produk_utama,tahun_berdiri,nomor_whatsapp,email_bisnis,jam_operasional,media_sosial_marketplace,logo_url,foto_cover_url,status_verified,tanggal_terdaftar,is_deleted,deleted_at,archived_at,created_at,updated_at
UMK000961,UMKM-2026-000961,PLK000961,ADM000021,LOK005994,FASHION,MIKRO,KATU02,AKTIF,Pawon Sejahtera Dompet,,Pawon Sejahtera Dompet menjalankan usaha fashion berbasis pesanan dan penjualan rutin. Produk unggulan Dompet Kulit dikembangkan agar lebih siap masuk marketplace dan kemitraan.,Dompet Kulit,2014,08881005706,pawon-sejahtera-dompet.kontak@icloud.com,Setiap hari 08.00-21.00,Website katalog;Instagram,https://cdn.umkmtumbuh.local/logo/umk000961.webp,https://cdn.umkmtumbuh.local/cover/umk000961.webp,true,2024-11-14,false,,,2024-11-14 02:08:31,2024-12-13 02:08:31
UMK000962,UMKM-2026-000962,PLK000962,ADM000096,LOK006007,AGRIBISNIS,MIKRO,KATU04,AKTIF,Dapur Batik Lestari Pupuk,3309548722959,Dapur Batik Lestari Pupuk menjalankan usaha agribisnis berbasis pesanan dan penjualan rutin. Produk unggulan Pupuk Organik dikembangkan agar lebih siap masuk marketplace dan kemitraan.,Pupuk Organik,2019,08118286486,dapur-batik-lestari-pupuk962@gmail.com,Senin-Jumat 08.00-16.00,WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk000962.webp,https://cdn.umkmtumbuh.local/cover/umk000962.webp,true,2026-05-05,false,,,2026-05-05 14:15:23,2026-08-02 14:15:23
UMK000963,UMKM-2026-000963,PLK000963,ADM000090,LOK006020,KULINER,MIKRO,KATU01,AKTIF,Koperasi Digital Kreatif Abon,1812977024105,Koperasi Digital Kreatif Abon menjalankan usaha kuliner berbasis pesanan dan penjualan rutin. Produk unggulan Abon Sapi dikembangkan agar lebih siap masuk marketplace dan kemitraan.,Abon Sapi,2019,0878306658500,usaha.koperasi-digital-kreatif-abon@bisnis.id,Senin-Sabtu 06.30-16.00,GrabFood;GoFood,https://cdn.umkmtumbuh.local/logo/umk000963.webp,https://cdn.umkmtumbuh.local/cover/umk000963.webp,true,2024-08-21,false,,,2024-08-21 07:20:04,2024-10-18 07:20:04
UMK000964,UMKM-2026-000964,PLK000964,ADM000133,LOK006033,KULINER,MENENGAH,KATU01,AKTIF,Depot Oleh-Oleh Solo Kacang,9122444467647,"Depot Oleh-Oleh Solo Kacang memproduksi dan memasarkan Kacang Bawang untuk pelanggan lokal serta kanal digital. Pengembangan usaha difokuskan pada legalitas, branding, dan konsistensi kualitas.",Kacang Bawang,2014,089823094278,kontak.depot-oleh-oleh-solo-kacang@mail.com,Senin-Sabtu 07.30-16.30,GrabFood;GoFood,https://cdn.umkmtumbuh.local/logo/umk000964.webp,https://cdn.umkmtumbuh.local/cover/umk000964.webp,true,2024-05-09,false,,,2024-05-09 13:53:33,2024-06-26 13:53:33
UMK000965,UMKM-2026-000965,PLK000965,ADM000074,LOK006046,KULINER,MIKRO,KATU01,AKTIF,Galeri Eco Craft Keripik,9138455902360,"Galeri Eco Craft Keripik memproduksi dan memasarkan Keripik Singkong untuk pelanggan lokal serta kanal digital. Pengembangan usaha difokuskan pada legalitas, branding, dan konsistensi kualitas.",Keripik Singkong,2015,085346666247,kemitraan-galeri-eco-craft-keripik@icloud.com,Toko 09.00-18.00; online 24 jam,Instagram;WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk000965.webp,https://cdn.umkmtumbuh.local/cover/umk000965.webp,true,2024-03-29,false,,,2024-03-29 19:38:01,2024-07-19 19:38:01
UMK000966,UMKM-2026-000966,PLK000966,ADM000148,LOK006059,JASA,MIKRO,KATU05,AKTIF,Workshop Pasar Rakyat Jasa,9145271384066,"Workshop Pasar Rakyat Jasa bergerak di bidang jasa dengan produk utama Jasa Desain Logo. Usaha ini fokus pada kualitas produksi, pelayanan pelanggan, dan penguatan pemasaran digital.",Jasa Desain Logo,2020,08786302404,order-workshop-pasar-rakyat-jasa@gmail.com,Setiap hari 08.00-21.00,WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk000966.webp,https://cdn.umkmtumbuh.local/cover/umk000966.webp,true,2024-10-02,false,,,2024-10-02 21:29:57,2025-01-12 21:29:57
UMK000967,UMKM-2026-000967,PLK000967,ADM000053,LOK006072,DIGITAL,KECIL,KATU08,AKTIF,Kedai Rasa Nusantara Video,3358745182968,"Kedai Rasa Nusantara Video merupakan UMKM digital yang mengembangkan Video Promosi. Kegiatan usaha diarahkan pada peningkatan kapasitas produksi, kemasan, dan penjualan online.",Video Promosi,2013,0852189240926,kedai-rasa-nusantara-video.order@mail.com,Senin-Jumat 09.00-17.00; layanan online 24 jam,Instagram;WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk000967.webp,https://cdn.umkmtumbuh.local/cover/umk000967.webp,true,2025-08-09,false,,,2025-08-09 14:05:32,2025-11-07 14:05:32
UMK000968,UMKM-2026-000968,PLK000968,ADM000089,LOK006085,KULINER,KECIL,KATU01,AKTIF,Toko Tani Muda Kue,,"Toko Tani Muda Kue merupakan UMKM kuliner yang mengembangkan Kue Kering. Kegiatan usaha diarahkan pada peningkatan kapasitas produksi, kemasan, dan penjualan online.",Kue Kering,2020,0813620149799,toko-tani-muda-kue.order@bisnis.id,Senin-Jumat 08.00-16.00,Instagram;Shopee;TikTok Shop,https://cdn.umkmtumbuh.local/logo/umk000968.webp,https://cdn.umkmtumbuh.local/cover/umk000968.webp,true,2024-08-01,false,,,2024-08-01 14:52:35,2024-10-02 14:52:35
UMK000969,UMKM-2026-000969,PLK000969,ADM000214,LOK006098,KULINER,MIKRO,KATU01,AKTIF,Rumah Kemasan Rajut Cantik Pastel,3371451913747,"Rumah Kemasan Rajut Cantik Pastel merupakan UMKM kuliner yang mengembangkan Pastel Frozen. Kegiatan usaha diarahkan pada peningkatan kapasitas produksi, kemasan, dan penjualan online.",Pastel Frozen,2023,088879150598,kontak-rumah-kemasan-rajut-cantik-pastel@yahoo.co.id,Senin-Sabtu 06.30-16.00,ShopeeFood;WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk000969.webp,https://cdn.umkmtumbuh.local/cover/umk000969.webp,true,2024-06-25,false,,,2024-06-25 11:30:12,2024-07-04 11:30:12
UMK000970,UMKM-2026-000970,PLK000970,,LOK006111,KULINER,MENENGAH,KATU01,NONAKTIF,Sentra Susu Segar Bakpia,2185408131733,"Sentra Susu Segar Bakpia adalah usaha keluarga di sektor kuliner. Produk utama Bakpia Mini dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Bakpia Mini,2019,0877749767826,sentra-susu-segar-bakpia970@mail.com,Setiap hari 08.00-21.00,GrabFood;GoFood,https://cdn.umkmtumbuh.local/logo/umk000970.webp,https://cdn.umkmtumbuh.local/cover/umk000970.webp,false,2025-12-14,false,,,2025-12-14 12:13:34,2026-01-19 12:13:34
UMK000971,UMKM-2026-000971,PLK000971,ADM000155,LOK006124,KRIYA,MIKRO,KATU03,AKTIF,Kios Pasar Rakyat Hiasan,2196759123062,"Kios Pasar Rakyat Hiasan memproduksi dan memasarkan Hiasan Meja Resin untuk pelanggan lokal serta kanal digital. Pengembangan usaha difokuskan pada legalitas, branding, dan konsistensi kualitas.",Hiasan Meja Resin,2012,08771406700,kios-pasar-rakyat-hiasan971@mail.com,Senin-Jumat 09.00-17.00; Sabtu 09.00-13.00,Shopee;Tokopedia;Instagram,https://cdn.umkmtumbuh.local/logo/umk000971.webp,https://cdn.umkmtumbuh.local/cover/umk000971.webp,true,2026-03-07,false,,,2026-03-07 13:10:21,2026-03-30 13:10:21
UMK000972,UMKM-2026-000972,PLK000972,ADM000033,LOK006137,JASA,MENENGAH,KATU05,AKTIF,Warung Sejahtera Jasa,3301782665586,"Warung Sejahtera Jasa bergerak di bidang jasa dengan produk utama Jasa Reparasi Tas. Usaha ini fokus pada kualitas produksi, pelayanan pelanggan, dan penguatan pemasaran digital.",Jasa Reparasi Tas,2025,089532873375,order.warung-sejahtera-jasa@gmail.com,Senin-Sabtu 07.30-16.30,Instagram;Shopee;TikTok Shop,https://cdn.umkmtumbuh.local/logo/umk000972.webp,https://cdn.umkmtumbuh.local/cover/umk000972.webp,true,2024-04-02,false,,,2024-04-02 00:59:43,2024-06-17 00:59:43
UMK000973,UMKM-2026-000973,PLK000973,ADM000229,LOK006150,DIGITAL,MIKRO,KATU08,AKTIF,Bengkel Batik Lestari Desain,1216583249037,"Bengkel Batik Lestari Desain merupakan UMKM digital yang mengembangkan Desain Marketplace. Kegiatan usaha diarahkan pada peningkatan kapasitas produksi, kemasan, dan penjualan online.",Desain Marketplace,2025,08117334159,kontak73.bengkel-batik-lestari-desain@gmail.com,Senin-Sabtu 10.00-18.00,Google Business Profile;Website katalog,https://cdn.umkmtumbuh.local/logo/umk000973.webp,https://cdn.umkmtumbuh.local/cover/umk000973.webp,true,2025-02-01,false,,,2025-02-01 18:53:47,2025-05-25 18:53:47
UMK000974,UMKM-2026-000974,PLK000974,ADM000220,LOK006163,FASHION,MIKRO,KATU02,AKTIF,Karya Catering Barokah Seragam,2124331571384,"Karya Catering Barokah Seragam bergerak di bidang fashion dengan produk utama Seragam Komunitas. Usaha ini fokus pada kualitas produksi, pelayanan pelanggan, dan penguatan pemasaran digital.",Seragam Komunitas,2012,081154472342,karya-catering-barokah-seragam.usaha@umkm.id,Senin-Sabtu 08.00-17.00,Shopee,https://cdn.umkmtumbuh.local/logo/umk000974.webp,https://cdn.umkmtumbuh.local/cover/umk000974.webp,true,2025-07-22,false,,,2025-07-22 12:56:48,2025-10-15 12:56:48
UMK000975,UMKM-2026-000975,PLK000975,ADM000222,LOK006176,KULINER,MIKRO,KATU01,AKTIF,Rumah Produksi Rempah Nusantara Sambal,3138618473717,"Rumah Produksi Rempah Nusantara Sambal memproduksi dan memasarkan Sambal Bawang untuk pelanggan lokal serta kanal digital. Pengembangan usaha difokuskan pada legalitas, branding, dan konsistensi kualitas.",Sambal Bawang,2016,08538586054,info75.rumah-produksi-rempah-nusantara-sambal@bisnis.id,Selasa-Minggu 09.00-20.00,GrabFood;GoFood,https://cdn.umkmtumbuh.local/logo/umk000975.webp,https://cdn.umkmtumbuh.local/cover/umk000975.webp,true,2025-01-20,false,,,2025-01-20 09:41:39,2025-02-06 09:41:39
UMK000976,UMKM-2026-000976,PLK000976,ADM000176,LOK006189,JASA,KECIL,KATU05,AKTIF,Sanggar Eco Craft Kursus,9142654585601,"Sanggar Eco Craft Kursus adalah usaha keluarga di sektor jasa. Produk utama Kursus Privat dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Kursus Privat,2023,08969862782,kemitraan-sanggar-eco-craft-kursus@gmail.com,Senin-Sabtu 07.30-16.30,Shopee,https://cdn.umkmtumbuh.local/logo/umk000976.webp,https://cdn.umkmtumbuh.local/cover/umk000976.webp,true,2024-05-11,false,,,2024-05-11 16:48:01,2024-07-08 16:48:01
UMK000977,UMKM-2026-000977,PLK000977,ADM000223,LOK006202,KULINER,MIKRO,KATU01,AKTIF,Lapak Sinar Baru Wedang,,"Lapak Sinar Baru Wedang bergerak di bidang kuliner dengan produk utama Wedang Uwuh. Usaha ini fokus pada kualitas produksi, pelayanan pelanggan, dan penguatan pemasaran digital.",Wedang Uwuh,2013,087745309757,usaha77.lapak-sinar-baru-wedang@gmail.com,Selasa-Minggu 10.00-22.00,Belum aktif online,https://cdn.umkmtumbuh.local/logo/umk000977.webp,https://cdn.umkmtumbuh.local/cover/umk000977.webp,true,2025-06-21,false,,,2025-06-21 12:14:22,2025-09-22 12:14:22
UMK000978,UMKM-2026-000978,PLK000978,ADM000037,LOK006215,DIGITAL,KECIL,KATU08,AKTIF,Studio Snack Ceria Desain,,"Studio Snack Ceria Desain adalah usaha keluarga di sektor digital. Produk utama Desain Marketplace dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Desain Marketplace,2025,089798950797,usaha78.studio-snack-ceria-desain@gmail.com,Senin-Sabtu 10.00-18.00,Instagram;WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk000978.webp,https://cdn.umkmtumbuh.local/cover/umk000978.webp,true,2025-10-04,false,,,2025-10-04 01:17:12,2025-11-29 01:17:12
UMK000979,UMKM-2026-000979,PLK000979,ADM000174,LOK006228,JASA,MIKRO,KATU05,AKTIF,Pawon Tani Muda Jasa,9176643744426,"Pawon Tani Muda Jasa merupakan UMKM jasa yang mengembangkan Jasa Jahit Permak. Kegiatan usaha diarahkan pada peningkatan kapasitas produksi, kemasan, dan penjualan online.",Jasa Jahit Permak,2024,0888427752188,pawon-tani-muda-jasa.kontak@mail.com,Setiap hari 08.00-21.00,Shopee;Tokopedia,https://cdn.umkmtumbuh.local/logo/umk000979.webp,https://cdn.umkmtumbuh.local/cover/umk000979.webp,true,2025-09-17,false,,,2025-09-17 14:03:17,2025-10-26 14:03:17
UMK000980,UMKM-2026-000980,PLK000980,ADM000167,LOK006241,FASHION,KECIL,KATU02,AKTIF,Dapur Kue Tradisi Kemeja,2286078900226,"Dapur Kue Tradisi Kemeja memproduksi dan memasarkan Kemeja Batik untuk pelanggan lokal serta kanal digital. Pengembangan usaha difokuskan pada legalitas, branding, dan konsistensi kualitas.",Kemeja Batik,2018,082219386146,info80.dapur-kue-tradisi-kemeja@gmail.com,Selasa-Minggu 09.00-20.00,Instagram;WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk000980.webp,https://cdn.umkmtumbuh.local/cover/umk000980.webp,true,2025-07-08,false,,,2025-07-08 08:02:07,2025-09-09 08:02:07
UMK000981,UMKM-2026-000981,PLK000981,ADM000213,LOK006254,JASA,MIKRO,KATU05,AKTIF,Koperasi Susu Segar Desain,2296466487511,"Koperasi Susu Segar Desain memproduksi dan memasarkan Desain Label Produk untuk pelanggan lokal serta kanal digital. Pengembangan usaha difokuskan pada legalitas, branding, dan konsistensi kualitas.",Desain Label Produk,2025,08967141288,koperasi-susu-segar-desain981@gmail.com,Toko 09.00-18.00; online 24 jam,Shopee;Tokopedia,https://cdn.umkmtumbuh.local/logo/umk000981.webp,https://cdn.umkmtumbuh.local/cover/umk000981.webp,true,2026-02-26,false,,,2026-02-26 05:57:04,2026-06-01 05:57:04
UMK000982,UMKM-2026-000982,PLK000982,ADM000031,LOK006267,FASHION,KECIL,KATU02,AKTIF,Depot Maju Jaya Mukena,3105195432791,"Depot Maju Jaya Mukena memproduksi dan memasarkan Mukena Travel untuk pelanggan lokal serta kanal digital. Pengembangan usaha difokuskan pada legalitas, branding, dan konsistensi kualitas.",Mukena Travel,2020,082360066522,info.depot-maju-jaya-mukena@icloud.com,Senin-Jumat 08.00-16.00,Website katalog;Instagram,https://cdn.umkmtumbuh.local/logo/umk000982.webp,https://cdn.umkmtumbuh.local/cover/umk000982.webp,true,2024-05-22,false,,,2024-05-22 15:39:11,2024-07-25 15:39:11
UMK000983,UMKM-2026-000983,PLK000983,ADM000189,LOK006280,KULINER,MIKRO,KATU01,AKTIF,Galeri Kopi Kartasura Rengginang,9116357397835,"Galeri Kopi Kartasura Rengginang memproduksi dan memasarkan Rengginang Gurih untuk pelanggan lokal serta kanal digital. Pengembangan usaha difokuskan pada legalitas, branding, dan konsistensi kualitas.",Rengginang Gurih,2016,0878193679931,sales.galeri-kopi-kartasura-rengginang@outlook.com,Selasa-Minggu 10.00-22.00,GrabFood;GoFood,https://cdn.umkmtumbuh.local/logo/umk000983.webp,https://cdn.umkmtumbuh.local/cover/umk000983.webp,true,2025-09-06,false,,,2025-09-06 09:59:33,2025-12-15 09:59:33
UMK000984,UMKM-2026-000984,PLK000984,,LOK006293,DIGITAL,MIKRO,KATU08,MENUNGGU_VERIFIKASI,Workshop Herbal Alami Paket,2121335860690,"Workshop Herbal Alami Paket bergerak di bidang digital dengan produk utama Paket Foto Katalog. Usaha ini fokus pada kualitas produksi, pelayanan pelanggan, dan penguatan pemasaran digital.",Paket Foto Katalog,2016,081151274567,workshop-herbal-alami-paket.usaha@yahoo.co.id,Remote by appointment,Website katalog;Instagram,https://cdn.umkmtumbuh.local/logo/umk000984.webp,https://cdn.umkmtumbuh.local/cover/umk000984.webp,false,2024-04-07,false,,,2024-04-07 15:10:03,2024-07-09 15:10:03
UMK000985,UMKM-2026-000985,PLK000985,ADM000050,LOK006306,KULINER,MIKRO,KATU01,AKTIF,Kedai Tempe Murni Peyek,,Kedai Tempe Murni Peyek menjalankan usaha kuliner berbasis pesanan dan penjualan rutin. Produk unggulan Peyek Kacang dikembangkan agar lebih siap masuk marketplace dan kemitraan.,Peyek Kacang,2024,087869426419,order.kedai-tempe-murni-peyek@gmail.com,Setiap hari 08.00-21.00,Instagram;WhatsApp Business;GoFood,https://cdn.umkmtumbuh.local/logo/umk000985.webp,https://cdn.umkmtumbuh.local/cover/umk000985.webp,true,2025-11-12,false,,,2025-11-12 19:05:33,2025-11-20 19:05:33
UMK000986,UMKM-2026-000986,PLK000986,ADM000037,LOK006319,KECANTIKAN,MIKRO,KATU06,AKTIF,Toko Berkah Lip,1846030998273,"Toko Berkah Lip adalah usaha keluarga di sektor kecantikan. Produk utama Lip Balm Natural dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Lip Balm Natural,2013,08787573656,cs.toko-berkah-lip@gmail.com,Setiap hari 08.00-21.00,Instagram;WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk000986.webp,https://cdn.umkmtumbuh.local/cover/umk000986.webp,true,2025-03-14,false,,,2025-03-14 11:58:09,2025-06-22 11:58:09
UMK000987,UMKM-2026-000987,PLK000987,ADM000130,LOK006332,KECANTIKAN,MIKRO,KATU06,AKTIF,Rumah Kemasan Mandiri Minyak,1255395989878,"Rumah Kemasan Mandiri Minyak adalah usaha keluarga di sektor kecantikan. Produk utama Minyak Rambut dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Minyak Rambut,2012,082128673649,rumah-kemasan-mandiri-minyak987@mail.com,Senin-Sabtu 07.30-16.30,Website katalog;Instagram,https://cdn.umkmtumbuh.local/logo/umk000987.webp,https://cdn.umkmtumbuh.local/cover/umk000987.webp,true,2025-09-13,false,,,2025-09-13 06:20:19,2025-12-03 06:20:19
UMK000988,UMKM-2026-000988,PLK000988,ADM000058,LOK006345,FASHION,MIKRO,KATU02,AKTIF,Sentra Kriya Indah Dress,,"Sentra Kriya Indah Dress adalah usaha keluarga di sektor fashion. Produk utama Dress Casual dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Dress Casual,2015,087866680136,sentra-kriya-indah-dress988@bisnis.id,By appointment melalui WhatsApp,Belum aktif online,https://cdn.umkmtumbuh.local/logo/umk000988.webp,https://cdn.umkmtumbuh.local/cover/umk000988.webp,true,2024-05-15,false,,,2024-05-15 07:16:02,2024-08-28 07:16:02
UMK000989,UMKM-2026-000989,PLK000989,ADM000006,LOK006358,JASA,MIKRO,KATU05,AKTIF,Kios Snack Ceria Servis,,Kios Snack Ceria Servis menjalankan usaha jasa berbasis pesanan dan penjualan rutin. Produk unggulan Servis AC Rumahan dikembangkan agar lebih siap masuk marketplace dan kemitraan.,Servis AC Rumahan,2015,08575395118,admin.kios-snack-ceria-servis@bisnis.id,Selasa-Minggu 09.00-20.00,Shopee;Tokopedia,https://cdn.umkmtumbuh.local/logo/umk000989.webp,https://cdn.umkmtumbuh.local/cover/umk000989.webp,true,2025-07-27,false,,,2025-07-27 05:09:59,2025-11-09 05:09:59
UMK000990,UMKM-2026-000990,PLK000990,ADM000097,LOK006371,KULINER,MIKRO,KATU01,AKTIF,Warung Oleh-Oleh Solo Aneka,,"Warung Oleh-Oleh Solo Aneka bergerak di bidang kuliner dengan produk utama Aneka Donat. Usaha ini fokus pada kualitas produksi, pelayanan pelanggan, dan penguatan pemasaran digital.",Aneka Donat,2013,082225215714,halo.warung-oleh-oleh-solo-aneka@mail.com,Produksi 05.00-11.00; order online 24 jam,Instagram;WhatsApp Business;GoFood,https://cdn.umkmtumbuh.local/logo/umk000990.webp,https://cdn.umkmtumbuh.local/cover/umk000990.webp,true,2024-05-05,false,,,2024-05-05 21:00:48,2024-08-22 21:00:48
UMK000991,UMKM-2026-000991,PLK000991,ADM000195,LOK006384,PERDAGANGAN,KECIL,KATU11,AKTIF,Bengkel Berkah Bundling,,"Bengkel Berkah Bundling bergerak di bidang ritel dengan produk utama Bundling Produk Rumah Tangga. Usaha ini fokus pada kualitas produksi, pelayanan pelanggan, dan penguatan pemasaran digital.",Bundling Produk Rumah Tangga,2015,089597123869,order-bengkel-berkah-bundling@gmail.com,Setiap hari 08.00-21.00,Instagram;Shopee;TikTok Shop,https://cdn.umkmtumbuh.local/logo/umk000991.webp,https://cdn.umkmtumbuh.local/cover/umk000991.webp,true,2024-09-27,false,,,2024-09-27 06:35:51,2024-12-14 06:35:51
UMK000992,UMKM-2026-000992,PLK000992,ADM000105,LOK006397,KULINER,MIKRO,KATU01,AKTIF,Karya Makmur Frozen,1307322299055,"Karya Makmur Frozen bergerak di bidang kuliner dengan produk utama Frozen Food. Usaha ini fokus pada kualitas produksi, pelayanan pelanggan, dan penguatan pemasaran digital.",Frozen Food,2013,087860805513,sales-karya-makmur-frozen@mail.com,Senin-Sabtu 06.30-16.00,Tokopedia,https://cdn.umkmtumbuh.local/logo/umk000992.webp,https://cdn.umkmtumbuh.local/cover/umk000992.webp,true,2025-09-30,false,,,2025-09-30 12:10:28,2025-12-19 12:10:28
UMK000993,UMKM-2026-000993,PLK000993,ADM000121,LOK006410,FASHION,MIKRO,KATU02,AKTIF,Rumah Produksi Rasa Nusantara Totebag,1209913377386,"Rumah Produksi Rasa Nusantara Totebag merupakan UMKM fashion yang mengembangkan Totebag Kanvas. Kegiatan usaha diarahkan pada peningkatan kapasitas produksi, kemasan, dan penjualan online.",Totebag Kanvas,2012,085792735371,rumah-produksi-rasa-nusantara-totebag.info@bisnis.id,Senin-Jumat 08.00-16.00,Instagram;Shopee;TikTok Shop,https://cdn.umkmtumbuh.local/logo/umk000993.webp,https://cdn.umkmtumbuh.local/cover/umk000993.webp,true,2024-05-20,false,,,2024-05-20 03:39:45,2024-06-25 03:39:45
UMK000994,UMKM-2026-000994,PLK000994,ADM000016,LOK006423,AGRIBISNIS,MIKRO,KATU04,AKTIF,Sanggar Roti Hangat Gula,,"Sanggar Roti Hangat Gula memproduksi dan memasarkan Gula Aren untuk pelanggan lokal serta kanal digital. Pengembangan usaha difokuskan pada legalitas, branding, dan konsistensi kualitas.",Gula Aren,2024,0882664046321,info94.sanggar-roti-hangat-gula@bisnis.id,Toko 09.00-18.00; online 24 jam,Shopee,https://cdn.umkmtumbuh.local/logo/umk000994.webp,https://cdn.umkmtumbuh.local/cover/umk000994.webp,true,2025-12-13,false,,,2025-12-13 17:27:32,2026-02-03 17:27:32
UMK000995,UMKM-2026-000995,PLK000995,ADM000200,LOK006436,KULINER,MIKRO,KATU01,AKTIF,Lapak Rajut Cantik Nasi,1833895571858,"Lapak Rajut Cantik Nasi adalah usaha keluarga di sektor kuliner. Produk utama Nasi Box dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Nasi Box,2024,081324549268,lapak-rajut-cantik-nasi.kontak@gmail.com,Senin-Jumat 08.00-16.00,ShopeeFood;WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk000995.webp,https://cdn.umkmtumbuh.local/cover/umk000995.webp,true,2024-04-15,false,,,2024-04-15 23:43:53,2024-07-06 23:43:53
UMK000996,UMKM-2026-000996,PLK000996,ADM000143,LOK006449,PERDAGANGAN,MIKRO,KATU11,AKTIF,Studio Bumi Pangan Aneka,3345887733333,"Studio Bumi Pangan Aneka adalah usaha keluarga di sektor ritel. Produk utama Aneka ATK dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Aneka ATK,2024,08132828444,halo96.studio-bumi-pangan-aneka@mail.com,Senin-Sabtu 08.00-17.00,Shopee;Tokopedia,https://cdn.umkmtumbuh.local/logo/umk000996.webp,https://cdn.umkmtumbuh.local/cover/umk000996.webp,true,2025-04-18,false,,,2025-04-18 16:30:21,2025-07-19 16:30:21
